"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"13.10.2023","3.988,50","3.950,00","4.005,00","3.920,00","171,51K","1,46%"
"12.10.2023","3.931,00","3.886,00","3.955,00","3.885,50","80,45K","0,03%"
"11.10.2023","3.930,00","3.930,00","4.018,50","3.885,00","536,83K","0,49%"
"10.10.2023","3.911,00","3.905,00","3.921,00","3.880,00","64,84K","0,29%"
"09.10.2023","3.899,50","3.908,00","3.929,50","3.879,50","93,33K","-0,76%"
"06.10.2023","3.929,50","3.949,50","3.974,00","3.902,00","162,65K","0,22%"
"05.10.2023","3.921,00","3.907,50","3.947,00","3.854,00","220,98K","0,84%"
"04.10.2023","3.888,50","3.829,50","3.959,50","3.829,50","581,04K","1,34%"
"03.10.2023","3.837,00","3.820,00","3.853,00","3.774,00","138,50K","0,22%"
"02.10.2023","3.828,50","3.846,00","3.866,50","3.792,00","115,92K","-0,43%"
"29.09.2023","3.845,00","3.829,50","3.848,50","3.780,00","133,87K","0,75%"
"28.09.2023","3.816,50","3.749,50","3.834,50","3.727,00","119,14K","1,91%"
"27.09.2023","3.745,00","3.725,00","3.758,00","3.717,50","67,35K","0,64%"
"26.09.2023","3.721,00","3.758,00","3.758,00","3.650,00","128,86K","-1,17%"
"25.09.2023","3.765,00","3.736,50","3.789,00","3.695,50","166,50K","0,88%"
"22.09.2023","3.732,00","3.660,00","3.745,00","3.602,50","150,33K","2,08%"
"21.09.2023","3.656,00","3.695,00","3.700,00","3.623,00","155,08K","-1,42%"
"20.09.2023","3.708,50","3.660,00","3.719,50","3.553,00","202,33K","1,33%"
"19.09.2023","3.660,00","3.746,00","3.764,00","3.655,00","140,85K","-2,44%"
"18.09.2023","3.751,50","3.750,00","3.798,50","3.735,50","153,08K","0,17%"
"15.09.2023","3.745,00","3.710,00","3.775,00","3.671,00","170,88K","0,52%"
"14.09.2023","3.725,50","3.760,00","3.793,50","3.630,50","191,13K","-1,04%"
"13.09.2023","3.764,50","3.809,00","3.825,00","3.760,00","113,69K","-1,35%"
"12.09.2023","3.816,00","3.803,00","3.838,00","3.775,00","130,12K","1,09%"
"11.09.2023","3.775,00","3.861,00","3.884,00","3.751,00","266,93K","-1,78%"
"08.09.2023","3.843,50","3.800,00","3.880,00","3.638,50","498,26K","1,00%"
"07.09.2023","3.805,50","3.848,50","3.882,50","3.717,00","294,76K","-1,12%"
"06.09.2023","3.848,50","3.881,50","3.899,00","3.824,00","170,00K","-0,71%"
"05.09.2023","3.876,00","3.874,50","3.934,00","3.823,00","293,89K","-0,54%"
"04.09.2023","3.897,00","3.807,50","3.913,00","3.807,50","349,60K","2,42%"
"01.09.2023","3.805,00","3.814,50","3.820,00","3.800,00","121,84K","0,00%"
"31.08.2023","3.805,00","3.820,00","3.822,50","3.800,00","150,32K","-0,29%"
"30.08.2023","3.816,00","3.859,50","3.859,50","3.798,50","172,82K","-0,81%"
"29.08.2023","3.847,00","3.880,00","3.880,00","3.690,00","435,72K","-0,41%"
"28.08.2023","3.863,00","3.855,00","3.896,00","3.824,50","321,89K","1,31%"
"25.08.2023","3.813,00","3.783,00","3.845,00","3.740,50","212,84K","0,87%"
"24.08.2023","3.780,00","3.709,50","3.789,00","3.709,00","188,47K","2,16%"
"23.08.2023","3.700,00","3.842,00","3.869,50","3.662,00","602,61K","-2,94%"
"22.08.2023","3.812,00","3.625,00","3.837,50","3.600,00","721,07K","5,29%"
"21.08.2023","3.620,50","3.678,50","3.684,50","3.559,00","360,91K","-1,01%"
"18.08.2023","3.657,50","3.563,50","3.693,00","3.535,00","263,22K","2,25%"
"17.08.2023","3.577,00","3.598,00","3.620,00","3.484,50","156,13K","0,76%"
"16.08.2023","3.550,00","3.627,00","3.655,00","3.424,00","458,79K","-2,15%"
"15.08.2023","3.628,00","3.642,00","3.698,50","3.604,50","350,01K","-0,47%"
"14.08.2023","3.645,00","3.759,00","3.775,00","3.580,00","643,31K","-2,42%"
"11.08.2023","3.735,50","3.660,00","3.760,00","3.621,50","212,45K","2,06%"
"10.08.2023","3.660,00","3.683,50","3.684,50","3.630,00","114,04K","-0,27%"
"09.08.2023","3.670,00","3.710,00","3.715,00","3.613,00","176,44K","-0,77%"
"08.08.2023","3.698,50","3.675,00","3.698,50","3.564,00","327,40K","0,42%"
"07.08.2023","3.683,00","3.715,00","3.774,00","3.645,50","230,63K","-0,73%"
"04.08.2023","3.710,00","3.790,00","3.837,50","3.408,00","679,29K","-2,15%"
"03.08.2023","3.791,50","3.795,00","3.809,00","3.750,00","199,26K","-0,09%"
"02.08.2023","3.795,00","3.804,00","3.838,00","3.760,50","343,32K","-0,22%"
"01.08.2023","3.803,50","3.719,00","3.844,00","3.679,00","753,91K","2,70%"
"31.07.2023","3.703,50","3.720,00","3.730,00","3.642,00","306,95K","0,45%"
"28.07.2023","3.687,00","3.700,00","3.735,00","3.643,50","526,94K","-0,18%"
"27.07.2023","3.693,50","3.640,00","3.695,00","3.634,00","184,06K","1,43%"
"26.07.2023","3.641,50","3.678,00","3.678,00","3.591,00","318,60K","-0,99%"
"25.07.2023","3.678,00","3.706,50","3.723,50","3.665,00","343,52K","-0,46%"
"24.07.2023","3.695,00","3.630,00","3.695,00","3.614,00","417,89K","2,70%"
"21.07.2023","3.598,00","3.434,00","3.599,50","3.410,50","575,51K","4,90%"
"20.07.2023","3.430,00","3.548,00","3.557,50","3.416,00","503,00K","-3,33%"
"19.07.2023","3.548,00","3.601,00","3.625,50","3.521,00","466,86K","-1,24%"
"18.07.2023","3.592,50","3.520,00","3.619,50","3.490,00","1,07M","3,23%"
"17.07.2023","3.480,00","3.279,00","3.484,00","3.252,00","912,05K","5,55%"
"14.07.2023","3.297,00","3.268,00","3.313,00","3.240,00","189,19K","0,90%"
"13.07.2023","3.267,50","3.317,00","3.317,00","3.250,50","209,08K","-0,82%"
"12.07.2023","3.294,50","3.260,00","3.330,00","3.222,50","553,89K","1,21%"
"11.07.2023","3.255,00","3.108,00","3.280,00","3.080,50","592,20K","4,75%"
"10.07.2023","3.107,50","3.080,00","3.125,00","3.051,50","182,77K","1,67%"
"07.07.2023","3.056,50","3.030,00","3.067,50","3.027,50","103,48K","0,63%"
"06.07.2023","3.037,50","3.055,00","3.078,50","3.030,00","91,21K","-0,41%"
"05.07.2023","3.050,00","3.029,00","3.050,00","3.012,50","92,56K","1,03%"
"04.07.2023","3.019,00","3.061,00","3.065,50","3.005,50","183,23K","-1,37%"
"03.07.2023","3.061,00","3.110,00","3.110,00","3.059,00","137,66K","-0,58%"
"30.06.2023","3.079,00","3.093,00","3.112,50","3.064,50","121,52K","-0,65%"
"29.06.2023","3.099,00","3.096,00","3.137,00","3.078,00","151,72K","0,23%"
"28.06.2023","3.092,00","3.120,00","3.127,00","3.070,50","164,09K","-0,79%"
"27.06.2023","3.116,50","3.120,00","3.133,50","3.054,00","286,52K","-0,03%"
"26.06.2023","3.117,50","3.173,00","3.223,50","2.991,00","560,30K","0,89%"
"23.06.2023","3.090,00","3.202,00","3.226,50","3.075,00","489,87K","-4,04%"
"22.06.2023","3.220,00","3.285,00","3.299,00","3.202,50","335,47K","-2,13%"
"21.06.2023","3.290,00","3.304,00","3.346,50","3.273,00","602,30K","-0,15%"
"20.06.2023","3.295,00","3.250,00","3.312,00","3.170,00","1,61M","6,08%"
"19.06.2023","3.106,00","3.110,00","3.120,00","3.028,00","204,74K","0,16%"
"16.06.2023","3.101,00","3.130,00","3.134,50","3.084,50","179,61K","-0,61%"
"15.06.2023","3.120,00","3.106,00","3.121,00","3.071,50","164,08K","0,81%"
"14.06.2023","3.095,00","3.097,00","3.126,50","3.065,00","221,63K","0,32%"
"13.06.2023","3.085,00","3.017,50","3.092,50","3.011,00","188,70K","2,95%"
"09.06.2023","2.996,50","3.040,00","3.043,50","2.977,50","156,84K","-1,07%"
"08.06.2023","3.029,00","2.910,00","3.055,00","2.908,00","543,76K","-0,48%"
"07.06.2023","3.043,50","2.990,00","3.096,50","2.968,50","492,35K","2,08%"
"06.06.2023","2.981,50","2.950,50","3.000,00","2.860,00","413,06K","1,33%"
"05.06.2023","2.942,50","3.100,00","3.100,00","2.902,00","506,45K","-4,17%"
"02.06.2023","3.070,50","3.040,50","3.088,00","3.023,50","272,05K","1,44%"
"01.06.2023","3.027,00","3.040,00","3.061,00","3.013,00","262,85K","-0,21%"
"31.05.2023","3.033,50","3.108,50","3.125,00","3.010,00","566,32K","-1,59%"
"30.05.2023","3.082,50","3.001,50","3.193,00","2.970,50","1,48M","1,10%"
"29.05.2023","3.049,00","2.975,50","3.100,00","2.892,50","1,98M","11,38%"
"26.05.2023","2.737,50","2.655,00","2.742,50","2.619,00","379,46K","3,34%"
"25.05.2023","2.649,00","2.689,50","2.696,00","2.618,00","164,10K","-0,97%"
"24.05.2023","2.675,00","2.622,00","2.703,00","2.550,00","329,69K","2,57%"
"23.05.2023","2.608,00","2.610,00","2.627,50","2.580,00","95,96K","0,27%"
"22.05.2023","2.601,00","2.622,00","2.631,50","2.552,00","105,36K","-0,42%"
"19.05.2023","2.612,00","2.662,00","2.673,50","2.595,50","190,27K","-1,88%"
"18.05.2023","2.662,00","2.639,50","2.670,00","2.590,00","200,48K","1,29%"
"17.05.2023","2.628,00","2.583,00","2.631,50","2.568,50","147,82K","1,74%"
"16.05.2023","2.583,00","2.595,00","2.612,50","2.556,50","107,01K","-0,23%"
"15.05.2023","2.589,00","2.559,00","2.589,50","2.554,50","177,31K","1,85%"
"12.05.2023","2.542,00","2.556,00","2.561,00","2.509,00","86,63K","0,43%"
"11.05.2023","2.531,00","2.574,00","2.610,50","2.450,00","361,42K","-1,67%"
"10.05.2023","2.574,00","2.492,50","2.578,50","2.490,00","275,85K","3,23%"
"08.05.2023","2.493,50","2.488,00","2.512,50","2.474,00","50,40K","0,32%"
"05.05.2023","2.485,50","2.528,00","2.542,00","2.471,50","186,69K","-1,88%"
"04.05.2023","2.533,00","2.500,50","2.555,00","2.493,00","187,68K","1,06%"
"03.05.2023","2.506,50","2.613,00","2.623,50","2.481,00","716,66K","-4,09%"
"02.05.2023","2.613,50","2.728,00","2.755,00","2.570,00","326,30K","-4,04%"
"28.04.2023","2.723,50","2.889,00","2.889,00","2.705,00","804,47K","-1,04%"
"27.04.2023","2.752,00","2.769,00","2.783,50","2.687,50","300,16K","-0,47%"
"26.04.2023","2.765,00","2.779,50","2.850,00","2.712,50","413,53K","-0,13%"
"25.04.2023","2.768,50","2.668,00","2.778,00","2.660,00","806,96K","4,08%"
"24.04.2023","2.660,00","2.586,00","2.666,00","2.578,00","237,65K","3,22%"
"21.04.2023","2.577,00","2.587,00","2.602,50","2.567,00","53,02K","-0,39%"
"20.04.2023","2.587,00","2.590,00","2.610,00","2.550,50","84,07K","-0,39%"
"19.04.2023","2.597,00","2.613,00","2.613,00","2.568,50","82,01K","-0,61%"
"18.04.2023","2.613,00","2.625,00","2.625,00","2.581,00","94,39K","-0,02%"
"17.04.2023","2.613,50","2.595,00","2.620,00","2.577,50","79,46K","1,24%"
"14.04.2023","2.581,50","2.576,50","2.593,50","2.570,00","40,70K","0,02%"
"13.04.2023","2.581,00","2.607,50","2.608,00","2.565,00","63,78K","-0,65%"
"12.04.2023","2.598,00","2.617,50","2.617,50","2.581,50","61,38K","0,62%"
"11.04.2023","2.582,00","2.647,00","2.659,50","2.542,00","242,10K","-2,07%"
"10.04.2023","2.636,50","2.648,50","2.649,50","2.610,00","90,88K","0,51%"
"07.04.2023","2.623,00","2.640,50","2.674,00","2.602,50","169,37K","-0,32%"
"06.04.2023","2.631,50","2.593,00","2.673,50","2.570,50","203,54K","1,47%"
"05.04.2023","2.593,50","2.557,00","2.600,00","2.533,50","116,55K","0,52%"
"04.04.2023","2.580,00","2.619,50","2.619,50","2.560,00","94,81K","-0,56%"
"03.04.2023","2.594,50","2.620,00","2.628,00","2.556,00","137,09K","-0,61%"
"31.03.2023","2.610,50","2.668,00","2.687,50","2.566,50","202,98K","-1,84%"
"30.03.2023","2.659,50","2.642,00","2.677,00","2.596,50","268,17K","1,49%"
"29.03.2023","2.620,50","2.560,00","2.645,00","2.551,50","363,47K","2,62%"
"28.03.2023","2.553,50","2.583,00","2.583,00","2.514,50","131,64K","-0,58%"
"27.03.2023","2.568,50","2.434,00","2.604,00","2.426,00","528,84K","4,75%"
"24.03.2023","2.452,00","2.490,00","2.564,00","2.423,00","362,43K","-1,53%"
"23.03.2023","2.490,00","2.486,00","2.502,00","2.475,00","62,01K","0,28%"
"22.03.2023","2.483,00","2.510,00","2.511,50","2.477,00","42,93K","-0,76%"
"21.03.2023","2.502,00","2.511,50","2.520,00","2.485,00","89,93K","-0,38%"
"20.03.2023","2.511,50","2.485,00","2.522,00","2.473,00","99,74K","1,09%"
"17.03.2023","2.484,50","2.475,00","2.520,00","2.470,00","98,88K","-0,44%"
"16.03.2023","2.495,50","2.496,00","2.510,50","2.450,50","48,82K","0,02%"
"15.03.2023","2.495,00","2.510,00","2.526,00","2.470,50","90,55K","-0,78%"
"14.03.2023","2.514,50","2.520,00","2.525,00","2.503,00","56,94K","-0,46%"
"13.03.2023","2.526,00","2.536,00","2.575,50","2.505,00","87,65K","-0,37%"
"10.03.2023","2.535,50","2.521,00","2.546,00","2.507,50","34,34K","-0,51%"
"09.03.2023","2.548,50","2.563,50","2.580,00","2.541,50","55,79K","-0,64%"
"07.03.2023","2.565,00","2.574,00","2.574,50","2.554,00","42,29K","-0,08%"
"06.03.2023","2.567,00","2.558,00","2.580,00","2.550,50","44,28K","0,82%"
"03.03.2023","2.546,00","2.577,00","2.579,00","2.517,00","62,55K","0,12%"
"02.03.2023","2.543,00","2.598,50","2.602,50","2.502,50","127,00K","-2,10%"
"01.03.2023","2.597,50","2.617,50","2.622,50","2.578,00","67,90K","-0,33%"
"28.02.2023","2.606,00","2.625,00","2.629,50","2.600,00","54,00K","-0,53%"
"27.02.2023","2.620,00","2.540,00","2.620,00","2.532,00","102,97K","2,79%"
"24.02.2023","2.549,00","2.531,50","2.578,00","2.529,50","41,53K","0,77%"
"22.02.2023","2.529,50","2.575,00","2.575,00","2.524,00","52,00K","-0,92%"
"21.02.2023","2.553,00","2.526,00","2.694,50","2.500,50","336,07K","1,15%"
"20.02.2023","2.524,00","2.560,00","2.567,00","2.463,00","84,90K","-1,21%"
"17.02.2023","2.555,00","2.554,00","2.603,50","2.540,00","52,53K","0,06%"
"16.02.2023","2.553,50","2.539,50","2.612,50","2.526,00","69,27K","0,55%"
"15.02.2023","2.539,50","2.670,00","2.670,00","2.510,00","75,60K","-4,89%"
"14.02.2023","2.670,00","2.705,00","2.708,00","2.634,50","67,48K","-1,18%"
"13.02.2023","2.702,00","2.704,50","2.717,50","2.690,00","46,77K","0,99%"
"10.02.2023","2.675,50","2.752,00","2.752,00","2.629,00","299,87K","2,71%"
"09.02.2023","2.605,00","2.617,00","2.621,50","2.585,00","25,06K","0,37%"
"08.02.2023","2.595,50","2.612,50","2.619,00","2.576,50","38,20K","-0,65%"
"07.02.2023","2.612,50","2.625,50","2.633,00","2.590,00","32,87K","0,04%"
"06.02.2023","2.611,50","2.578,00","2.624,00","2.565,50","46,51K","1,26%"
"03.02.2023","2.579,00","2.582,00","2.600,00","2.545,50","37,20K","-0,88%"
"02.02.2023","2.602,00","2.586,00","2.631,50","2.575,00","48,47K","1,50%"
"01.02.2023","2.563,50","2.644,00","2.675,50","2.563,50","101,14K","-2,27%"
"31.01.2023","2.623,00","2.529,00","2.653,00","2.496,00","178,49K","3,82%"
"30.01.2023","2.526,50","2.531,00","2.531,00","2.506,50","24,11K","0,08%"
"27.01.2023","2.524,50","2.509,00","2.530,00","2.509,00","32,03K","0,62%"
"26.01.2023","2.509,00","2.505,00","2.536,00","2.499,50","36,52K","0,00%"
"25.01.2023","2.509,00","2.494,00","2.538,00","2.479,50","41,82K","0,56%"
"24.01.2023","2.495,00","2.470,00","2.505,00","2.450,00","42,42K","1,36%"
"23.01.2023","2.461,50","2.455,00","2.475,50","2.455,00","17,38K","0,18%"
"20.01.2023","2.457,00","2.470,00","2.472,50","2.439,00","21,07K","-0,49%"
"19.01.2023","2.469,00","2.510,00","2.510,00","2.468,50","33,00K","-1,08%"
"18.01.2023","2.496,00","2.500,00","2.511,00","2.447,00","46,00K","-0,52%"
"17.01.2023","2.509,00","2.532,00","2.538,50","2.485,00","42,53K","-0,91%"
"16.01.2023","2.532,00","2.539,00","2.554,00","2.522,00","52,18K","-0,35%"
"13.01.2023","2.541,00","2.536,50","2.541,00","2.477,00","52,42K","0,18%"
"12.01.2023","2.536,50","2.497,00","2.567,00","2.495,00","148,52K","1,62%"
"11.01.2023","2.496,00","2.409,50","2.496,00","2.409,50","93,23K","3,72%"
"10.01.2023","2.406,50","2.399,00","2.406,50","2.373,00","20,11K","0,48%"
"09.01.2023","2.395,00","2.390,00","2.415,00","2.387,00","16,79K","0,21%"
"06.01.2023","2.390,00","2.424,00","2.424,00","2.390,00","15,08K","-0,31%"
"05.01.2023","2.397,50","2.420,00","2.447,50","2.275,00","48,92K","-1,26%"
"04.01.2023","2.428,00","2.424,00","2.440,50","2.416,00","16,24K","0,14%"
"03.01.2023","2.424,50","2.430,00","2.450,00","2.406,50","14,63K","0,37%"
"30.12.2022","2.415,50","2.419,50","2.428,00","2.414,00","20,68K","-0,19%"
"29.12.2022","2.420,00","2.424,00","2.465,00","2.409,00","35,99K","-0,17%"
"28.12.2022","2.424,00","2.429,50","2.429,50","2.403,00","22,40K","0,17%"
"27.12.2022","2.420,00","2.430,00","2.440,00","2.410,00","17,58K","-0,12%"
"26.12.2022","2.423,00","2.420,00","2.448,50","2.406,00","29,89K","0,37%"
"23.12.2022","2.414,00","2.423,50","2.454,50","2.402,00","24,15K","-0,37%"
"22.12.2022","2.423,00","2.382,00","2.462,00","2.335,00","111,74K","2,39%"
"21.12.2022","2.366,50","2.421,00","2.435,50","2.355,00","50,40K","-1,44%"
"20.12.2022","2.401,00","2.381,50","2.442,00","2.360,00","43,32K","0,80%"
"19.12.2022","2.382,00","2.520,00","2.520,00","2.380,00","145,08K","-4,20%"
"16.12.2022","2.486,50","2.520,00","2.549,00","2.407,00","112,14K","0,10%"
"15.12.2022","2.484,00","2.396,00","2.512,00","2.320,00","216,20K","3,72%"
"14.12.2022","2.395,00","2.420,00","2.427,00","2.381,50","24,50K","-1,03%"
"13.12.2022","2.420,00","2.386,00","2.461,00","2.386,00","74,76K","1,47%"
"12.12.2022","2.385,00","2.425,00","2.485,00","2.381,00","90,93K","-1,65%"
"09.12.2022","2.425,00","2.344,00","2.447,50","2.291,50","120,53K","3,46%"
"08.12.2022","2.344,00","2.367,00","2.374,00","2.340,50","34,17K","-0,95%"
"07.12.2022","2.366,50","2.372,50","2.389,50","2.350,00","42,88K","-1,85%"
"06.12.2022","2.411,00","2.400,00","2.430,00","2.376,00","35,94K","0,48%"
"05.12.2022","2.399,50","2.405,00","2.447,50","2.372,50","48,71K","-0,85%"
"02.12.2022","2.420,00","2.454,00","2.454,00","2.399,50","41,39K","-0,84%"
"01.12.2022","2.440,50","2.444,50","2.456,00","2.406,50","28,37K","0,37%"
"30.11.2022","2.431,50","2.444,00","2.449,50","2.400,00","33,64K","0,56%"
"29.11.2022","2.418,00","2.474,00","2.474,00","2.350,00","68,40K","-1,69%"
"28.11.2022","2.459,50","2.468,00","2.487,00","2.430,00","31,78K","-0,83%"
"25.11.2022","2.480,00","2.474,50","2.488,50","2.440,00","25,98K","0,49%"
"24.11.2022","2.468,00","2.505,50","2.508,00","2.456,50","29,48K","-1,00%"
"23.11.2022","2.493,00","2.500,00","2.529,00","2.481,00","76,02K","0,44%"
"22.11.2022","2.482,00","2.441,00","2.522,00","2.430,00","113,59K","2,56%"
"21.11.2022","2.420,00","2.486,00","2.490,50","2.419,00","59,75K","-2,83%"
"18.11.2022","2.490,50","2.520,00","2.520,00","2.480,00","50,27K","-1,37%"
"17.11.2022","2.525,00","2.589,50","2.589,50","2.505,00","115,29K","-2,06%"
"16.11.2022","2.578,00","2.570,00","2.655,50","2.550,50","191,38K","-2,20%"
"15.11.2022","2.636,00","2.570,50","2.683,50","2.565,00","212,09K","3,17%"
"14.11.2022","2.555,00","2.488,00","2.573,00","2.447,00","138,68K","2,61%"
"11.11.2022","2.490,00","2.510,00","2.520,00","2.483,00","27,46K","-0,62%"
"10.11.2022","2.505,50","2.451,50","2.508,00","2.418,00","39,81K","1,38%"
"09.11.2022","2.471,50","2.490,00","2.509,50","2.425,50","75,08K","-0,92%"
"08.11.2022","2.494,50","2.536,00","2.536,00","2.480,00","48,99K","-0,60%"
"07.11.2022","2.509,50","2.485,00","2.549,00","2.450,00","93,67K","1,72%"
