Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,SMA_20,EMA_20,RSI,MACD,Signal_Line
2022-08-15,892.0,899.0,899.5,843.0,5989000,0.51,0,3,8,2022,227,15,33,901.375,891.4528298567054,47.67441860465116,26.93191268651094,34.808466400958025
2022-08-16,894.0,890.0,909.5,889.0,1659000,0.22,1,3,8,2022,228,16,33,900.375,891.3952329995165,49.112426035502956,30.472015643012014,36.777604829569796
2022-08-17,905.5,891.0,909.0,891.0,1459000,1.29,2,3,8,2022,229,17,33,900.175,891.1210469994655,61.11111111111111,34.34360864359314,38.35400212620924
2022-08-18,927.0,912.0,953.0,904.0,4372000,2.37,3,3,8,2022,230,18,33,898.7,889.6074729994093,87.5,37.61471667497369,39.35660049686326
2022-08-19,936.0,924.0,936.0,918.5,1029000,0.97,4,3,8,2022,231,19,33,896.1,885.6714175256628,96.55172413793103,39.05362595611791,39.79207145233565
2022-08-22,935.0,936.5,945.0,912.5,1986000,-0.11,0,3,8,2022,234,22,34,892.7,880.3736720020485,96.85534591194968,39.405781061053176,39.976682826390075
2022-08-23,923.0,933.5,940.0,909.5,1467000,-1.28,1,3,8,2022,235,23,34,888.95,874.6235322127905,82.27848101265823,39.38390221591874,40.1194082677243
2022-08-24,923.5,929.0,929.0,914.0,349000,0.05,2,3,8,2022,236,24,34,883.0,869.5312724457158,67.35751295336789,40.004938275897416,40.30328478067569
2022-08-25,917.0,925.0,928.0,896.0,793000,-0.7,3,3,8,2022,237,25,34,874.275,863.8503537557912,69.71153846153847,40.164807017529824,40.37787140687025
2022-08-26,907.5,916.0,917.0,890.0,1132000,-1.04,4,3,8,2022,238,26,34,866.175,858.2556541511375,67.01570680628272,40.446460472958506,40.43113750420535
2022-08-29,903.0,910.0,913.5,898.0,1193000,-0.5,0,3,8,2022,241,29,35,856.575,853.0720387986256,67.85714285714286,41.18491327646245,40.42730676201707
2022-08-30,897.5,899.5,904.5,883.0,934000,-0.61,1,3,8,2022,242,30,35,844.675,847.8164639353231,68.65671641791045,41.98657611618637,40.23790513340572
2022-08-31,896.0,881.0,902.5,874.5,1086000,-0.17,2,3,8,2022,243,31,35,834.025,842.5866180337781,79.67741935483872,42.95907557901671,39.80073738771055
2022-09-01,895.5,902.0,902.0,876.0,670000,-0.06,3,3,9,2022,244,1,35,822.35,836.9641567741758,84.96420047732697,43.728206521334414,39.011152839884005
2022-09-02,896.0,898.5,906.0,885.5,627000,0.06,4,3,9,2022,245,2,35,811.0,830.8024890661943,82.7906976744186,44.12475973830965,37.831889419521396
2022-09-05,895.5,897.0,900.0,888.0,630000,-0.06,0,3,9,2022,248,5,36,799.25,823.9395931784252,85.43307086614173,43.93818206632807,36.25867183982433
2022-09-06,887.5,895.5,907.0,865.0,1608000,-0.89,1,3,9,2022,249,6,36,788.45,816.4069187761542,87.52107925801012,43.1118493713069,34.338794283198396
2022-09-07,867.0,884.5,889.0,866.0,886000,-2.31,2,3,9,2022,250,7,36,777.6,808.9234365420651,80.87986463620982,42.244612376988016,32.145530511171266
2022-09-08,868.5,867.5,873.0,857.5,400000,0.17,3,3,9,2022,251,8,36,768.1,802.8101140728088,82.59493670886076,42.61050825148311,29.620760044717073
2022-09-09,860.5,860.0,870.0,856.5,927000,-0.92,4,3,9,2022,252,9,36,759.975,795.8953892383677,80.57324840764332,42.30500795672617,26.37332299302556
2022-09-12,872.0,919.5,919.5,861.0,3028000,1.34,0,3,9,2022,255,12,37,751.6,789.094903895038,84.03225806451613,42.114278373865886,22.390401752100402
2022-09-13,890.0,880.5,900.0,870.0,2089000,2.06,1,3,9,2022,256,13,37,742.975,780.368051673463,83.89694041867955,40.087357657213374,17.45943259665903
2022-09-14,876.0,895.0,895.0,869.0,823000,-1.57,2,3,9,2022,257,14,37,734.725,768.8278465864591,83.63338788870703,35.08445364930833,11.802451331520444
2022-09-15,875.0,872.5,889.0,872.5,647000,-0.11,3,3,9,2022,258,15,37,728.55,757.5465672797706,81.83279742765274,29.61406411704695,5.981950752073473
2022-09-16,868.0,879.0,880.0,862.5,712000,-0.8,4,3,9,2022,259,16,37,721.675,745.1830480460621,74.32432432432432,22.302925999621493,0.07392241083010287
2022-09-19,860.0,865.0,876.5,848.0,945000,-0.92,0,3,9,2022,262,19,38,714.65,732.2549478403845,74.70414201183432,13.359576242476692,-5.4833284863677445
2022-09-20,804.0,861.5,867.5,760.5,2954000,-6.51,1,3,9,2022,263,20,38,709.15,718.8081002446354,68.1109185441941,2.5648341707394593,-10.194054668578854
2022-09-21,749.0,772.0,799.5,700.0,1422000,-6.84,2,3,9,2022,264,21,38,705.7,709.8405318493338,54.63320463320464,-5.548670570579475,-13.383776878408433
2022-09-22,755.0,750.0,806.0,735.0,1214000,0.8,3,3,9,2022,265,22,38,704.175,705.7184825703163,50.44563279857398,-10.223745050290859,-15.342553455365673
2022-09-23,715.5,747.5,760.0,699.5,850000,-5.23,4,3,9,2022,266,23,38,702.775,700.5309544198232,45.703125,-16.653040185481814,-16.622255556634375
2022-09-26,665.0,710.0,744.5,634.0,1525000,-7.06,0,3,9,2022,269,26,39,706.175,698.9552654113835,35.498839907192576,-20.595114482609574,-16.614559399422514
2022-09-27,684.5,665.5,721.0,661.0,1384000,2.93,1,3,9,2022,270,27,39,711.35,702.5295038757396,35.01144164759725,-20.18525128392355,-15.61942062862575
2022-09-28,662.5,697.5,701.0,660.5,856000,-3.21,2,3,9,2022,271,28,39,715.9,704.4273463889754,32.86052009456266,-21.35396769165277,-14.4779629648013
2022-09-29,668.5,722.0,722.0,607.5,5318000,0.91,3,3,9,2022,272,29,39,721.35,708.8407512720254,38.73873873873874,-20.295071649275997,-12.75896178308843
2022-09-30,661.0,668.5,686.0,610.0,2488000,-1.12,4,3,9,2022,273,30,39,726.925,713.0871461427649,35.201793721973104,-19.259243294834505,-10.874934316541538
2022-10-03,679.5,640.0,699.0,640.0,2314000,2.8,0,4,10,2022,276,3,40,732.45,718.570003631477,30.076628352490417,-16.89337883814983,-8.778857071968297
2022-10-04,670.5,684.5,696.5,663.0,1188000,-1.32,1,4,10,2022,277,4,40,736.425,722.6826355926852,31.647940074906373,-15.511589966699262,-6.7502266304229135
2022-10-05,677.0,697.0,730.0,651.0,3537000,0.97,2,4,10,2022,278,5,40,741.025,728.1755446024415,31.588785046728972,-12.60593813489595,-4.559885796353827
2022-10-06,706.0,678.0,709.5,666.0,3376000,4.28,3,4,10,2022,279,6,40,744.925,733.5624440342774,36.49484536082474,-9.375728878522978,-2.548372711718295
2022-10-07,693.0,700.0,704.5,681.5,2169000,-1.84,4,4,10,2022,280,7,40,746.45,736.4637539326224,31.722689075630257,-8.069160280337428,-0.8415336700171242
2022-10-10,699.5,675.0,703.0,639.0,1535000,0.94,0,4,10,2022,283,10,41,749.275,741.0388859255299,35.0,-4.960497665484695,0.9653729825629518
2022-10-11,725.0,696.5,735.0,696.5,1614000,3.65,1,4,10,2022,284,11,41,751.575,745.4114002334804,42.51101321585903,-1.5823792346657228,2.4468406445748636
2022-10-12,752.5,766.0,766.0,731.5,1581000,3.79,2,4,10,2022,285,12,41,752.375,747.5599686791099,47.53694581280788,0.1559810786293383,3.45414561438501
2022-10-13,737.5,757.5,757.5,727.0,1173000,-1.99,3,4,10,2022,286,13,41,752.45,747.0399653821742,45.52429667519182,-0.42750784627230587,4.278686748323928
2022-10-14,727.5,749.0,752.5,725.5,514000,-1.36,4,4,10,2022,287,14,41,753.35,748.0441722645082,47.794117647058826,0.3612391309808345,5.455235396972986
2022-10-17,750.0,727.5,754.0,727.5,1320000,3.09,0,4,10,2022,290,17,42,754.55,750.2067167134039,50.12853470437018,2.3808945218605686,6.7287344634710236
2022-10-18,735.0,759.5,759.5,710.0,3009000,-2.0,1,4,10,2022,291,18,42,754.425,750.2284763674464,47.13896457765667,2.633168936810989,7.815694448873637
2022-10-19,718.5,725.0,734.5,704.0,2105000,-2.24,2,4,10,2022,292,19,42,754.7,751.8314738798092,43.4402332361516,4.444134914630354,9.111325826889297
2022-10-20,727.0,722.0,735.0,720.0,1303000,1.18,3,4,10,2022,293,20,42,755.225,755.3400500776838,42.32954545454546,8.370944073015949,10.278123554954032
2022-10-21,783.5,720.0,787.5,719.0,4818000,7.77,4,4,10,2022,294,21,42,755.625,758.3232132437558,61.570247933884296,12.395766757747992,10.754918425438554
2022-10-24,768.5,791.5,831.0,765.0,10597000,-1.91,0,4,10,2022,297,24,43,752.95,755.6730251641512,57.72727272727272,11.599874740693394,10.344706342361194
2022-10-25,775.5,770.0,781.5,766.0,3243000,0.91,1,4,10,2022,298,25,43,751.475,754.3228172866935,63.08411214953271,11.942574388151684,10.030914242778143
2022-10-26,771.5,775.5,779.5,762.0,2447000,-0.52,2,4,10,2022,299,26,43,749.675,752.093640158977,64.0909090909091,11.493546310716283,9.552999206434759
2022-10-27,780.0,774.0,790.0,766.0,3375000,1.1,3,4,10,2022,300,27,43,747.975,750.0508654388693,72.56637168141593,11.160517072815537,9.067862430364377
2022-10-28,771.5,780.0,782.5,770.0,1164000,-1.09,4,4,10,2022,301,28,43,746.075,746.8983249587502,66.5158371040724,9.70766132447227,8.544698769751585
2022-10-31,759.0,771.5,776.5,730.0,2848000,-1.62,0,4,10,2022,304,31,44,744.9,744.3086749544082,64.07766990291262,8.577541277321643,8.253958131071414
2022-11-01,762.5,759.0,775.0,759.0,1299000,0.46,1,4,11,2022,305,1,44,744.45,742.7622196864512,60.8294930875576,8.283060180379266,8.173062344508857
2022-11-02,755.0,769.0,769.0,752.5,1140000,-0.98,2,4,11,2022,306,2,44,743.525,740.6845586008145,57.63546798029556,7.430350704931016,8.145562885541253
2022-11-03,736.5,751.5,751.5,716.0,2052000,-2.45,3,4,11,2022,307,3,44,742.625,739.1776700324792,49.411764705882355,6.9975418732872186,8.324365930693812
2022-11-07,749.5,739.5,750.0,736.0,3593000,1.77,0,4,11,2022,311,7,45,742.325,739.4595300358981,54.90196078431373,8.226974355468428,8.656071945045461
2022-11-08,745.5,749.5,760.0,736.5,2822000,-0.53,1,4,11,2022,312,8,45,741.3,738.4026384607295,48.40764331210192,8.352875823918339,8.76334634243972
2022-11-09,741.0,748.5,749.0,735.5,2354000,-0.6,2,4,11,2022,313,9,45,740.175,737.6555477723851,44.07894736842105,8.79934823166468,8.865963972070064
2022-11-10,754.0,740.0,765.0,739.5,3468000,1.75,3,4,11,2022,314,10,45,739.325,737.3035001694783,57.2463768115942,9.69940067600055,8.88261790717141
2022-11-11,755.5,766.0,766.0,754.0,2569000,0.2,4,4,11,2022,315,11,45,737.575,735.5459738715286,62.41610738255034,9.383476331483735,8.678422214964124
2022-11-14,751.5,750.0,756.5,746.5,2202000,-0.53,0,4,11,2022,318,14,46,735.05,733.4455500685316,63.63636363636363,8.691027785115239,8.502158685834221
2022-11-15,747.5,752.0,754.0,742.0,1383000,-0.53,1,4,11,2022,319,15,46,733.025,731.5450816546928,62.41610738255034,8.08806941814862,8.454941411013966
2022-11-16,740.5,743.0,745.5,712.0,2901000,-0.94,2,4,11,2022,320,16,46,731.45,729.8656165657131,61.904761904761905,7.608103365501847,8.546659409230301
2022-11-17,729.0,743.0,743.0,720.0,1779000,-1.55,3,4,11,2022,321,17,46,729.65,728.7462077831566,53.96825396825397,7.597556100261841,8.781298420162415
2022-11-18,735.0,729.0,737.0,718.5,1550000,0.82,4,4,11,2022,322,18,46,727.85,728.7194928129626,62.903225806451616,8.644493138442499,9.077234000137556
2022-11-21,730.0,735.0,735.5,724.5,740000,-0.68,0,4,11,2022,325,21,47,725.85,728.0583867932744,67.6056338028169,9.244118330615834,9.185419215561321
2022-11-22,739.0,742.5,744.5,727.5,1810000,1.23,1,4,11,2022,326,22,47,723.825,727.8540064557243,70.58823529411765,10.384089127453421,9.170744436797692
2022-11-23,739.5,739.0,749.0,737.5,1002000,0.07,2,4,11,2022,327,23,47,721.9,726.6807439773794,66.20689655172413,10.771701466290551,8.86740826413376
2022-11-24,737.5,739.5,745.0,719.0,1572000,-0.27,3,4,11,2022,328,24,47,719.8,725.3313486065772,70.1219512195122,11.0588473756236,8.391334963594561
2022-11-25,742.0,743.0,764.0,733.0,3104000,0.61,4,4,11,2022,329,25,47,717.7,724.0504379335853,77.52808988764045,11.468130374436328,7.724456860587301
2022-11-28,748.0,747.5,787.5,721.0,5835000,0.81,0,4,11,2022,332,28,48,715.5,722.1610103476469,81.1764705882353,11.365533323838122,6.788538482125044
2022-11-29,750.0,750.0,753.0,737.5,2051000,0.27,1,4,11,2022,333,29,48,712.825,719.4411167000309,84.18079096045197,10.458356240000512,5.644289771696775
2022-11-30,744.0,749.0,756.0,741.0,1074000,-0.8,2,4,11,2022,334,30,48,709.975,716.2243921421393,73.2620320855615,8.944710489502427,4.44077315462084
2022-12-01,737.0,758.0,758.0,737.0,906000,-0.94,3,4,12,2022,335,1,48,707.2,713.300643946575,72.06703910614524,7.493552306292031,3.3147888209004424
2022-12-02,730.5,743.0,743.0,725.0,2118000,-0.88,4,4,12,2022,336,2,48,704.75,710.8059748883197,70.58823529411765,6.24507691890301,2.270097949552545
2022-12-05,729.0,731.0,736.0,711.0,2043000,-0.21,0,4,12,2022,339,5,49,702.725,708.732919613406,68.02325581395348,5.222549032905931,1.2763532072149284
2022-12-06,723.0,729.0,734.5,720.0,1702000,-0.82,1,4,12,2022,340,6,49,700.95,706.5995427306066,67.06586826347305,3.9941945452092114,0.28980425079217764
2022-12-07,724.0,721.5,727.5,720.0,416000,0.14,2,4,12,2022,341,7,49,699.75,704.8731788075125,68.45238095238095,2.979179260255023,-0.6362933228120807
2022-12-08,719.0,720.0,723.0,718.0,395000,-0.69,3,4,12,2022,342,8,49,698.125,702.8598292083034,68.26347305389221,1.5384989618554528,-1.5401614685788565
2022-12-09,705.0,724.5,724.5,700.0,1322000,-1.95,4,4,12,2022,343,9,49,696.625,701.1608638618089,62.142857142857146,0.1863797597256962,-2.309826576187434
2022-12-12,711.0,707.0,715.5,706.0,1168000,0.85,0,4,12,2022,346,12,50,695.925,700.7567442683152,65.9090909090909,-0.1166724547706508,-2.9338781601657167
2022-12-13,716.0,710.0,717.5,706.0,701000,0.7,1,4,12,2022,347,13,50,695.05,699.6785068228747,67.44186046511628,-1.112689318294656,-3.6381795865144833
2022-12-14,704.5,716.0,716.0,701.5,555000,-1.61,2,4,12,2022,348,14,50,694.175,697.9604549094931,54.7008547008547,-2.8768753612901037,-4.26955215356944
2022-12-15,693.0,704.0,710.0,690.0,1048000,-1.63,3,4,12,2022,349,15,50,694.5,697.2720817420714,51.37614678899082,-3.915863723639859,-4.617721351639274
2022-12-16,695.0,690.5,700.5,685.0,602000,0.29,4,4,12,2022,350,16,50,695.375,697.7217745570263,55.45454545454545,-4.014123579240845,-4.793185758639127
2022-12-19,689.5,695.0,700.0,682.0,614000,-0.79,0,4,12,2022,353,19,51,697.175,698.0082771419765,48.54368932038835,-4.284787997418789,-4.987951303488697
2022-12-20,700.5,695.0,716.5,682.5,1061000,1.6,1,4,12,2022,354,20,51,698.55,698.9038852621845,58.13953488372093,-4.007930029385534,-5.163742130006174
2022-12-21,697.5,705.0,710.5,695.0,861000,-0.43,2,4,12,2022,355,21,51,699.65,698.7358731845197,48.88888888888889,-4.716261422486468,-5.452695155161333
2022-12-22,695.5,700.0,703.0,694.5,584000,-0.29,3,4,12,2022,356,22,51,700.35,698.8659650986797,36.036036036036045,-5.246295143535463,-5.636803588330049
2022-12-23,698.0,695.5,701.5,693.0,526000,0.36,4,4,12,2022,357,23,51,700.9,699.2202772143303,38.31775700934579,-5.642864799950189,-5.734430699528695
2022-12-26,694.5,694.0,703.5,690.0,723000,-0.5,0,4,12,2022,360,26,52,701.7,699.3487274474177,24.113475177304963,-6.321499309774822,-5.757322174423321
2022-12-27,693.0,699.5,699.5,690.0,1022000,-0.22,1,4,12,2022,361,27,52,702.875,699.8591198103038,35.5421686746988,-6.739371003263159,-5.616277890585446
2022-12-28,688.5,693.0,694.0,688.0,621000,-0.65,2,4,12,2022,362,28,52,704.175,700.5811324219147,29.76190476190476,-7.021972750177383,-5.335504612416018
2022-12-29,688.0,688.0,691.0,685.0,618000,-0.07,3,4,12,2022,363,29,52,705.5,701.85283057159,37.56613756613756,-6.822355739872592,-4.913887577975676
2022-12-30,690.0,688.0,693.0,686.0,728000,0.29,4,4,12,2022,364,30,52,706.875,703.3110232633362,41.53846153846154,-6.417428490503539,-4.436770537501447
2023-01-03,693.5,691.0,702.0,689.5,717000,0.51,1,1,1,2023,3,3,1,708.35,704.7121836068453,39.90147783251232,-6.010886023265243,-3.9416060492509235
2023-01-04,699.0,693.0,700.0,691.5,620000,0.79,2,1,1,2023,4,4,1,709.7,705.8924134601974,40.5,-5.760922568379101,-3.4242860557473436
2023-01-05,691.5,699.0,702.0,690.0,712000,-1.07,3,1,1,2023,5,5,1,710.7,706.617930666534,35.294117647058826,-5.9180830667844475,-2.840126927589404
2023-01-06,689.0,691.5,692.0,687.0,381000,-0.36,4,1,1,2023,6,6,1,712.125,708.209291789327,36.31578947368421,-5.268959440141089,-2.070637892790643
2023-01-09,691.0,690.0,693.0,688.0,636000,0.29,0,1,1,2023,9,9,2,713.525,710.231322503993,36.898395721925134,-4.109256783005208,-1.2710575059530314
2023-01-10,693.5,691.0,694.0,689.0,494000,0.36,1,1,1,2023,10,10,2,714.875,712.2556722412554,36.31578947368421,-2.7729198383261746,-0.5615076866899872
2023-01-11,698.5,693.5,699.0,693.5,1033000,0.72,2,1,1,2023,11,11,2,716.025,714.2299535298087,37.91208791208791,-1.2814800312876287,-0.0086546487809403
2023-01-12,711.0,698.5,730.5,698.5,6784000,1.79,3,1,1,2023,12,12,2,716.9,715.8857381118938,45.00000000000001,0.1316883046969224,0.3095516968457318
2023-01-13,710.5,712.0,717.5,701.0,2172000,-0.07,4,1,1,2023,13,13,2,717.15,716.4000263341985,44.099378881987576,0.6607622418305255,0.35401754488293413
2023-01-16,731.0,716.5,745.0,703.5,6416000,2.89,0,1,1,2023,16,16,3,717.5,717.0210817377985,61.11111111111111,1.3773509798909345,0.27733137064603625
2023-01-17,717.0,734.0,738.0,715.0,1842000,-1.92,1,1,1,2023,17,17,3,717.6,715.5496166575667,49.00000000000001,0.18467186403495361,0.0023264683348116696
2023-01-18,722.5,723.0,729.5,712.5,1419000,0.77,2,1,1,2023,18,18,3,717.7,715.3969447267842,56.52173913043478,0.0851480199563639,-0.043259880590223815
2023-01-19,711.5,723.5,723.5,705.5,1677000,-1.52,3,1,1,2023,19,19,3,716.275,714.6492546980246,43.66197183098591,-0.6031191122306154,-0.07536185572687074
2023-01-20,706.5,715.0,715.0,686.0,1811000,-0.7,4,1,1,2023,20,20,3,715.6,714.9807551925535,34.42622950819671,-0.3528256102257501,0.05657745839906543
2023-01-23,714.0,706.5,716.5,704.0,738000,1.06,0,1,1,2023,23,23,4,715.075,715.8734662654539,42.857142857142854,0.48086283211819136,0.1589282255552693
2023-01-24,718.0,714.5,730.0,714.5,1977000,0.56,1,1,1,2023,24,24,4,713.95,716.0706732407648,29.166666666666657,0.7743217118792245,0.07844457391453878
2023-01-25,719.0,717.5,721.5,710.5,890000,0.14,2,1,1,2023,25,25,4,713.0,715.8675862134768,50.0,0.7303463662376544,-0.09552471057663264
2023-01-26,715.0,719.0,721.5,707.0,1502000,-0.56,3,1,1,2023,26,26,4,712.45,715.5378584464744,65.0,0.5617764324734935,-0.3019924797802044
2023-01-27,715.5,718.5,720.5,706.0,735000,0.07,4,1,1,2023,27,27,4,711.775,715.5944751250506,61.904761904761905,0.745721332542189,-0.5179347078436288
2023-01-30,719.5,713.0,727.0,707.0,2667000,0.56,0,1,1,2023,30,30,5,711.225,715.604419875056,66.43356643356644,0.9187459674292313,-0.8338487179400832
2023-01-31,720.5,719.5,728.0,719.0,1905000,0.14,1,1,1,2023,31,31,5,710.6,715.1943588092724,69.33333333333334,0.7189520146133646,-1.271997389282412
2023-02-01,719.0,720.0,723.0,718.0,1301000,-0.21,2,1,2,2023,32,1,5,710.55,714.6358702628801,62.345679012345684,0.3516666128068664,-1.769734740256356
2023-02-02,720.0,723.5,724.0,719.0,714000,0.14,3,1,2,2023,33,2,5,709.95,714.1764881852885,56.741573033707866,0.03048900376927577,-2.3000850785221614
2023-02-03,717.0,721.0,722.5,708.5,1164000,-0.42,4,1,2,2023,34,3,5,709.5,713.5634869416347,58.37837837837838,-0.48171207545703965,-2.8827285990950204
2023-02-06,718.0,715.5,723.0,714.0,856000,0.14,0,1,2,2023,37,6,6,709.275,713.2017487249647,57.142857142857146,-0.8230056409356621,-3.4829827300045153
2023-02-07,716.5,720.0,722.5,712.5,1070000,-0.21,1,1,2,2023,38,7,6,709.25,712.6966696433819,54.973821989528794,-1.3484675279147496,-4.147977002271729
2023-02-08,716.0,714.5,722.5,714.0,976000,-0.07,2,1,2,2023,39,8,6,709.45,712.2963190795274,48.372093023255815,-1.8468066268894745,-4.847854370860973
2023-02-09,716.0,724.0,724.0,710.0,952000,0.0,3,1,2,2023,40,9,6,709.45,711.906457930004,53.75,-2.405096798644081,-5.598116306853847
2023-02-10,717.5,716.0,719.5,714.0,513000,0.21,4,1,2,2023,41,10,6,709.35,711.4755587647413,52.65306122448979,-3.0826948462488417,-6.396371183906289
2023-02-13,733.0,717.0,741.5,712.5,4429000,2.16,0,1,2,2023,44,13,7,709.275,710.8414070557667,59.44700460829493,-4.0554444292461085,-7.22479026832065
2023-02-14,719.0,742.0,742.0,713.0,2599000,-1.91,1,1,2,2023,45,14,7,708.175,708.5089235879526,50.753768844221106,-6.816220159846466,-8.017126728089284
2023-02-15,694.0,720.0,720.0,690.0,2971000,-3.48,2,1,2,2023,46,15,7,707.75,707.4045997551056,32.903225806451616,-8.815374344578686,-8.317353370149988
2023-02-16,698.0,694.5,702.0,691.5,999000,0.58,3,1,2,2023,47,16,7,708.45,708.815610255643,38.46153846153846,-8.69334387717015,-8.192848126542811
2023-02-17,696.0,698.0,701.0,692.5,501000,-0.29,4,1,2,2023,48,17,7,708.9,709.9540955457107,38.46153846153846,-8.818412715100862,-8.067724188885975
2023-02-20,691.5,693.5,695.0,685.0,894000,-0.65,0,1,2,2023,51,20,8,709.6,711.4229477084172,33.7748344370861,-8.64614184693096,-7.880052057332254
2023-02-21,699.0,691.5,711.0,690.0,1828000,1.08,1,1,2,2023,52,21,8,710.45,713.5201000987768,41.780821917808225,-7.842317693784139,-7.688529609932577
2023-02-22,708.0,700.0,713.0,700.0,943000,1.29,2,1,2,2023,53,22,8,711.0,715.0485316881217,48.06201550387597,-7.465912062767302,-7.650082588969687
2023-02-24,701.5,709.5,709.5,700.0,565000,-0.92,4,1,2,2023,55,24,8,711.25,715.7904823921344,44.62809917355372,-7.79325015462905,-7.6961252205202815
2023-02-27,704.5,700.0,710.0,697.0,810000,0.43,0,1,2,2023,58,27,9,714.225,717.2947436965696,47.863247863247864,-7.435878044174274,-7.67184398699309
2023-02-28,707.0,708.5,711.5,705.0,726000,0.35,1,1,2,2023,59,28,9,716.35,718.6415588225244,47.45762711864407,-7.177037597096728,-7.730835472697793
2023-03-01,719.5,711.0,736.0,707.0,4631000,1.77,2,1,3,2023,60,1,9,717.8,719.8669860670007,61.458333333333336,-6.996815243232845,-7.869284941598059
2023-03-02,707.0,727.5,727.5,696.0,1775000,-1.74,3,1,3,2023,61,2,9,719.325,719.9056161793166,45.945945945945944,-7.937741398945036,-8.08740236618936
2023-03-03,711.0,707.0,712.5,707.0,526000,0.57,4,1,3,2023,62,3,9,721.225,721.2641020929287,47.22222222222222,-7.750519999160247,-8.124817608000441
2023-03-06,712.5,715.0,719.0,710.0,1251000,0.21,0,1,3,2023,65,6,10,722.925,722.3445338921845,20.60606060606061,-7.806095303447137,-8.21839201021049
2023-03-07,717.5,712.5,719.5,711.0,1233000,0.7,1,1,3,2023,66,7,10,725.225,723.3808006176776,33.87978142076503,-7.9162136692322065,-8.321466186901327
2023-03-09,720.5,717.5,744.5,716.0,5655000,0.42,3,1,3,2023,68,9,10,727.1,723.9998322616435,42.21105527638192,-8.45071073000895,-8.422779316318607
2023-03-10,716.0,725.0,725.0,710.5,1453000,-0.62,4,1,3,2023,69,10,10,728.825,724.368235657606,34.40366972477065,-9.315458458782246,-8.41579646289602
2023-03-13,714.0,716.5,724.5,711.0,1236000,-0.28,0,1,3,2023,72,13,11,730.375,725.2491025689329,36.160714285714285,-9.8255116186524,-8.190880963924464
2023-03-14,716.0,714.0,722.0,714.0,644000,0.28,1,1,3,2023,73,14,11,732.1,726.4332186288206,36.81818181818181,-10.129972028251586,-7.782223300242478
